#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-07-08-06-26-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1717576858.039036	CSOG6L100Zv2fmS21j	203.161.44.208	55235	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001129	0.000275	201.68.88.106	1717576752.130598	1717576857.209594	1717576857.969656	1717576857.969681	0
1717578906.150197	CTobvi3gBxCpOQhn85	203.161.44.208	41605	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717578906.034955	0
1717578906.289306	CTobvi3gBxCpOQhn85	203.161.44.208	41605	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000534	201.68.88.106	1717578560.546434	1717578906.034955	1717578906.219945	1717578906.219955	0
1717580954.400225	CTEZsW2JLF0GlUDky	203.161.44.208	46532	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717580954.093171	0
1717580954.550068	CTEZsW2JLF0GlUDky	203.161.44.208	46532	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000549	201.68.88.106	1717580643.607923	1717580954.093171	1717580954.469516	1717580954.469531	0
1717581143.587084	CC9R1R1a9U5pe6obbh	147.203.255.20	55751	203.161.44.208	123	4	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1101309131.444112	0
1717583002.650201	CgOzyq301o9pBGZ5Ff	203.161.44.208	54594	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717583002.151376	0
1717583002.788230	CgOzyq301o9pBGZ5Ff	203.161.44.208	54594	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001129	0.000183	201.68.88.106	1717582967.853967	1717583002.151376	1717583002.720056	1717583002.720075	0
1717585050.900508	Cs9xWf1smAs6jlIFY8	203.161.44.208	44162	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717585050.209656	0
1717585051.037112	Cs9xWf1smAs6jlIFY8	203.161.44.208	44162	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000153	201.68.88.106	1717585037.858196	1717585050.209656	1717585050.967845	1717585050.967858	0
1717587099.150503	CfFoMW1PKmInr0swvd	203.161.44.208	42095	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717587099.035030	0
1717587099.300192	CfFoMW1PKmInr0swvd	203.161.44.208	42095	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000427	201.68.88.106	1717586850.652065	1717587099.035030	1717587099.218572	1717587099.218611	0
1717589147.400272	CGCzYv3LlEOz7ByEN2	203.161.44.208	41891	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717589147.093185	0
1717589147.550304	CGCzYv3LlEOz7ByEN2	203.161.44.208	41891	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000473	201.68.88.106	1717588917.454166	1717589147.093185	1717589147.478338	1717589147.478373	0
1717591195.650300	CFmrwm4yrl0b7qZcm2	203.161.44.208	35188	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717591195.151398	0
1717591195.788636	CFmrwm4yrl0b7qZcm2	203.161.44.208	35188	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000412	201.68.88.106	1717590983.598670	1717591195.151398	1717591195.731361	1717591195.731373	0
1717593243.900359	CZPmyF1VkAIqGpMVA9	203.161.44.208	40978	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717593243.209619	0
1717593244.050701	CZPmyF1VkAIqGpMVA9	203.161.44.208	40978	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001129	0.000305	201.68.88.106	1717593060.909311	1717593243.209619	1717593243.965732	1717593243.966031	0
1717595292.150205	C9iTxJjFhHq6iZxt2	203.161.44.208	60673	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717595292.034962	0
1717595292.288659	C9iTxJjFhHq6iZxt2	203.161.44.208	60673	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001205	0.000290	201.68.88.106	1717595125.833350	1717595292.034962	1717595292.211153	1717595292.211165	0
1717597340.400214	C3jvQz1hD8MzMrePH7	203.161.44.208	60019	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717597340.093172	0
1717597340.539242	C3jvQz1hD8MzMrePH7	203.161.44.208	60019	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001129	0.000198	201.68.88.106	1717597324.324168	1717597340.093172	1717597340.470347	1717597340.470458	0
1717599388.650140	ClAtVM1DTq7eWBURL7	203.161.44.208	33749	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717599388.151362	0
1717599388.788553	ClAtVM1DTq7eWBURL7	203.161.44.208	33749	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000229	201.68.88.106	1717599324.826021	1717599388.151362	1717599388.719426	1717599388.719460	0
1717601436.900324	CcGlJHmEsYcIRub3	203.161.44.208	59306	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717601436.209610	0
1717601437.055560	CcGlJHmEsYcIRub3	203.161.44.208	59306	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000244	201.68.88.106	1717601325.798679	1717601436.209610	1717601436.976525	1717601436.976544	0
1717602306.013019	CzimB81pXZNA79Orha	166.1.227.21	35348	203.161.44.208	123	4	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1101309131.444112	0
1717603485.150200	C2AdnISkUg0rMvTnh	203.161.44.208	48890	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717603485.034959	0
1717603485.532418	C2AdnISkUg0rMvTnh	203.161.44.208	48890	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000229	201.68.88.106	1717603392.669126	1717603485.034959	1717603485.223742	1717603485.223754	0
1717604509.651147	CWhjRn2rlHRrHogksg	203.161.44.208	45532	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717604509.151420	0
1717604510.008527	CWhjRn2rlHRrHogksg	203.161.44.208	45532	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000351	201.68.88.106	1717604296.552215	1717604509.151420	1717604509.725002	1717604509.725019	0
1717605534.150242	Cwp9HL2F3QLPXMP3b1	203.161.44.208	57783	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717605534.034971	0
1717605534.308419	Cwp9HL2F3QLPXMP3b1	203.161.44.208	57783	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001205	0.000336	201.68.88.106	1717605332.888629	1717605534.034971	1717605534.388273	1717605534.388303	0
1717606046.400249	Cgr76djsNmmw654Ql	203.161.44.208	60057	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717606046.093172	0
1717606046.670545	Cgr76djsNmmw654Ql	203.161.44.208	60057	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001205	0.000351	201.68.88.106	1717605846.102142	1717606046.093172	1717606046.433836	1717606046.433862	0
1717606302.900434	Cg5MX91gCYVQWjLKR	203.161.44.208	40920	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717606302.209632	0
1717606303.112886	Cg5MX91gCYVQWjLKR	203.161.44.208	40920	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001205	0.000366	201.68.88.106	1717606107.325783	1717606302.209632	1717606302.907318	1717606302.907353	0
